order_id,customer_id,product_id,order_date,order_time,quantity,unit_price,discount,total_price,supplier_id,payment_method,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postal_code,billing_address,billing_city,billing_state,billing_country,billing_postal_code,tracking_number,status
571,571,571,7/7/2020,13.22,78,720.1,0.01,30.39,571,debit card,2 Muir Alley,Mnich,,Poland,43-523,06 Derek Junction,Kranjska Gora,,Slovenia,4280,2516343784,pending
572,572,572,3/4/2022,16.92,47,38.23,0.52,6973.74,572,credit card,1396 Clyde Gallagher Hill,Teseney,,Eritrea,,36 Hansons Way,Majur,,Serbia,,6220343438,pending
573,573,573,3/25/2022,1.62,15,964.11,0.17,4666.74,573,cash,16 Esker Center,Vĩnh Thuận,,Vietnam,,56 Stang Drive,Bianzhuang,,China,,6559033203,shipped
574,574,574,7/23/2021,18.82,37,60.75,0.6,2052.39,574,debit card,7124 Dovetail Crossing,Cabudare,,Venezuela,,18477 Hanson Pass,Bonabéri,,Cameroon,,9216131890,shipped
575,575,575,4/27/2021,0.67,11,495.62,0.84,6033.65,575,credit card,0733 Chive Parkway,Viljakkala,,Finland,39310,839 Westend Pass,Jaguariaíva,,Brazil,84200-000,7858189250,shipped
576,576,576,6/3/2022,8.56,11,107.07,0.98,5036.82,576,debit card,12 Mariners Cove Place,Luhansk,,Ukraine,,24 Randy Pass,Pankovka,,Russia,173526,9719990814,shipped
577,577,577,8/11/2020,0.66,42,561.39,0.32,623.93,577,cash,89 Meadow Valley Alley,Kushk,,Afghanistan,,103 Hollow Ridge Junction,Rawang,SGR,Malaysia,48100,6417765635,delivered
578,578,578,9/14/2021,2.38,24,147.18,0.83,5041.71,578,cash,3292 Fuller Trail,Monte Mor,,Brazil,13190-000,5 Swallow Drive,Kafr Qūd,,Palestinian Territory,,1528403547,processing
579,579,579,12/31/2020,19.65,68,478.13,0.59,9647.31,579,cash,4 Continental Point,Wilanagara,,Indonesia,,0749 Forest Run Court,Paciran,,Indonesia,,9240018880,processing
580,580,580,3/21/2022,20.36,99,527.97,0.55,2690.8,580,debit card,683 Aberg Terrace,Växjö,G,Sweden,351 06,88973 Nelson Circle,Inírida,,Colombia,940028,6415078220,delivered
581,581,581,2/11/2022,4.06,51,669.23,0.65,7408.95,581,debit card,437 Monterey Court,Starcevica,,Bosnia and Herzegovina,,67629 Surrey Avenue,Paris 18,A8,France,75879 CEDEX 18,6846297826,delivered
582,582,582,12/8/2021,18.49,25,286.28,0.95,6083.62,582,cash,4 Calypso Street,Weiyanggong,,China,,66528 Paget Way,San Rafael Oriente,,El Salvador,,5864578185,delivered
583,583,583,12/25/2021,9.59,20,140.03,0.86,1584.64,583,credit card,50353 Spohn Parkway,Dobra,,Poland,72-210,9094 Thierer Street,Xiangzhou,,China,,6135538633,delivered
584,584,584,6/30/2022,17.72,79,174.58,0.18,8746.52,584,cash,72 Karstens Center,Shuangshipu,,China,,492 Northview Drive,As Sūq al Jadīd,,Yemen,,8532529873,shipped
585,585,585,11/17/2022,10.58,100,694.76,0.44,1532.1,585,debit card,55 Springs Trail,Urambo,,Tanzania,,06495 Stoughton Center,Gimbi,,Ethiopia,,4626527658,processing
586,586,586,6/21/2021,0.17,30,282.98,0.29,4405.82,586,cash,3 Dexter Crossing,La Breita,,Peru,,5075 Morrow Way,Lewopao,,Indonesia,,1383185501,processing
587,587,587,5/16/2022,19.4,23,794.04,0.73,2370.51,587,debit card,96 Mitchell Lane,Dushu,,China,,4 Katie Terrace,Juzhen,,China,,4680668513,delivered
588,588,588,11/25/2020,22.16,95,526.25,0.4,343.92,588,credit card,2642 Valley Edge Point,Kajan,,Albania,,97 Fieldstone Pass,Campo Verde,,Brazil,78840-000,9942289067,pending
589,589,589,12/21/2021,7.16,11,373.31,0.77,5255.5,589,credit card,59652 Welch Place,Anshan,,China,,781 Stuart Road,Sumberrejo,,Indonesia,,3292526928,shipped
590,590,590,12/29/2020,19.01,68,477.73,0.57,3642.27,590,credit card,6 Bartillon Pass,Baizhu,,China,,4193 Moulton Center,Kigali,,Rwanda,,9506981698,delivered
591,591,591,5/20/2022,15.21,18,692.44,0.75,547.1,591,debit card,3 Hintze Plaza,Marseille,B8,France,13348 CEDEX 20,2 Mallard Point,Hecun,,China,,9952562876,processing
592,592,592,6/16/2022,8.85,57,756.26,0.51,7872.06,592,cash,91 Eastlawn Terrace,Xindeng,,China,,43 Clyde Gallagher Terrace,Gongnong,,China,,4734388817,shipped
593,593,593,7/28/2021,10.22,60,934.95,0.74,8416.32,593,cash,8425 Harper Circle,Adassil,,Morocco,,6033 New Castle Trail,Almendra,09,Portugal,5150-015,5005675345,processing
594,594,594,10/6/2021,3.05,4,871.26,0.02,4986.68,594,credit card,07 American Hill,Banamba,,Mali,,5963 8th Junction,Xindian,,China,,2204969971,delivered
595,595,595,5/7/2020,21.23,28,469.31,0.61,7087.65,595,credit card,2 4th Lane,Mariestad,O,Sweden,542 87,98571 Scott Court,Shanglaxiu,,China,,4928495418,delivered
596,596,596,10/26/2020,15.76,38,53.15,0.79,6942.53,596,credit card,7562 Petterle Parkway,Mae Ramat,,Thailand,63140,17 Hanson Street,Bolkhov,,Russia,303158,1575933024,shipped
597,597,597,11/19/2021,23.79,73,478.97,0.09,9125.35,597,debit card,1472 Pearson Park,Staryy Cherek,,Russia,361327,1 Sage Point,Guadalupe,GUA,Mexico,38204,6908687476,delivered
598,598,598,10/29/2021,9.34,50,934.61,0.72,9052.73,598,credit card,75 Summer Ridge Junction,Sabbah,,Syria,,847 Glendale Place,Donglu,,China,,5768089182,processing
599,599,599,7/15/2020,1.68,5,664.94,0.81,0.66,599,debit card,87197 Melrose Court,Tengqiao,,China,,1 Clyde Gallagher Park,Al Qadmūs,,Syria,,9252620792,pending
600,600,600,5/23/2021,8.01,18,734.4,0.38,4186.31,600,debit card,95494 Jackson Lane,Llama,,Peru,,15 Karstens Court,Houston,TX,United States,77281,9010837314,shipped
601,601,601,7/24/2021,12.73,91,380.92,0.23,6538.87,601,cash,60987 Dahle Terrace,Takahama,,Japan,880-2215,61 Amoth Way,Leteki,,Indonesia,,2414731138,processing
602,602,602,2/13/2021,2.1,1,80.22,0.38,1888.48,602,cash,32 Di Loreto Terrace,Vale Covo,10,Portugal,2540-702,03 Melby Court,Mariefred,D,Sweden,647 81,8458664384,shipped
603,603,603,8/30/2021,4.76,69,972.34,0.33,8278.94,603,credit card,36 Michigan Crossing,Xinglongquan,,China,,2546 Kennedy Trail,Haibara,,Japan,779-3601,9304414626,delivered
604,604,604,1/22/2021,0.51,45,607.33,0.33,6932.58,604,credit card,52 Lien Court,West End,ENG,United Kingdom,DN36,2624 Riverside Circle,Awat,,China,,8296132513,shipped
605,605,605,1/9/2022,18.83,1,330.87,0.9,3324.69,605,debit card,8 Norway Maple Crossing,Storuman,AC,Sweden,923 24,36 Dovetail Court,Gložan,,Serbia,,6528517780,pending
606,606,606,11/27/2021,2.84,83,827.68,0.68,1914.35,606,cash,1482 Marcy Avenue,Ropa,,Poland,38-312,8641 Paget Court,Ibiporã,,Brazil,86200-000,8112848007,processing
607,607,607,9/11/2022,12.01,9,292.43,0.3,1814.56,607,debit card,41438 Cordelia Terrace,Lyubokhna,,Russia,242622,5099 Upham Avenue,Waishan,,China,,9974246242,pending
608,608,608,7/5/2021,18.54,54,163.39,0.97,9944.73,608,cash,3189 Commercial Junction,Novoaleksandrovsk,,Russia,356003,1 Comanche Pass,Fengshan,,China,,7722846078,delivered
609,609,609,9/26/2021,22.93,84,476.52,0.72,9182.64,609,credit card,4 Mandrake Place,Labé,,Guinea,,9466 1st Terrace,Tanjungbatu,,Indonesia,,1851877055,shipped
610,610,610,3/9/2020,22.02,47,366.15,0.3,1847.66,610,credit card,888 Anthes Road,Soraya,,Peru,,525 Westerfield Street,Casal de Cambra,11,Portugal,2605-006,7273544273,delivered
611,611,611,7/2/2020,12.28,66,357.6,0.69,1898.47,611,cash,6 7th Plaza,Konkwesso,,Nigeria,,77068 Mockingbird Crossing,Livramento do Brumado,,Brazil,46140-000,5866726191,shipped
612,612,612,11/12/2021,1.44,19,876.18,0.47,5741.75,612,cash,0094 Longview Alley,Hajoho,,Comoros,,33 Maple Parkway,Hollywood,FL,United States,33023,9258557435,pending
613,613,613,8/25/2020,4.45,14,714.36,0.39,6976.27,613,debit card,4 Ronald Regan Crossing,Shaxi,,China,,8 Basil Trail,El Carmen de Bolívar,,Colombia,132059,7209619523,pending
614,614,614,10/7/2022,12.5,38,334.67,0.24,7516.05,614,credit card,8772 Packers Drive,Yangiobod,,Uzbekistan,,169 Hayes Street,Novokuybyshevsk,,Russia,446209,1211580892,shipped
615,615,615,5/18/2020,5.64,35,811.32,0.22,7281.64,615,debit card,9990 Brown Pass,Pagatan,,Indonesia,,29024 Erie Junction,Heicheng,,China,,7140295640,shipped
616,616,616,2/12/2021,18.44,7,826.01,0.68,5819.99,616,debit card,4055 Spohn Drive,Kazanskoye,,Russia,627439,3061 Gateway Alley,Nama,,Philippines,2437,7405763805,processing
617,617,617,7/4/2020,21.7,91,899.61,0.16,999.39,617,debit card,99 Mallory Junction,Caxarias,14,Portugal,2435-042,28 Cherokee Drive,Novyye Gorki,,Russia,155101,5936997574,pending
618,618,618,5/8/2022,18.14,34,460.88,0.9,4983.59,618,debit card,848 Bunker Hill Center,Krasnomayskiy,,Russia,346647,85 Oneill Plaza,Malita,,Philippines,8012,9048745792,shipped
619,619,619,5/24/2022,17.04,67,610.26,0.59,3691.43,619,credit card,5976 Manufacturers Avenue,Petukhovo,,Russia,641642,2384 Johnson Drive,Sibreh,,Indonesia,,4554575033,shipped
620,620,620,5/27/2022,1.64,15,316.06,0.76,9050.47,620,debit card,709 Fisk Avenue,Gugut,,Indonesia,,37 Maryland Center,Xingren,,China,,5126103555,processing
621,621,621,3/25/2020,21.52,12,893.09,0.32,7227.07,621,debit card,3359 Schurz Court,Hepingjie,,China,,55121 Northridge Court,Saryshaghan,,Kazakhstan,,4254795218,shipped
622,622,622,7/12/2020,22.79,58,119.15,0.58,3737.44,622,credit card,6069 Donald Hill,Quebo,,Guinea-Bissau,,22 Burning Wood Street,Trélazé,B5,France,49804 CEDEX,1762042930,shipped
623,623,623,7/6/2021,10.04,49,105.19,0.38,3053.12,623,cash,02147 Debra Parkway,Saumur,B5,France,49411 CEDEX,8870 Lotheville Alley,Lycksele,AC,Sweden,921 41,4358885437,delivered
624,624,624,6/11/2021,19.47,5,903.76,0.67,5603.7,624,credit card,470 Anhalt Way,Sabaneta,,Dominican Republic,11808,1 Red Cloud Crossing,Chixi,,China,,7648780656,processing
625,625,625,5/22/2020,8.91,80,7.86,0.45,1031.04,625,cash,61057 Kinsman Way,Caloue,,Indonesia,,1 Ohio Parkway,Novyy Svit,,Ukraine,,6941780063,delivered
626,626,626,10/6/2020,13.06,38,367.79,0.29,5759.4,626,cash,79 Swallow Plaza,Sheki,,Azerbaijan,,921 Sycamore Parkway,Negla,,Indonesia,,5809481649,processing
627,627,627,4/2/2020,1.12,15,932.62,0.08,6408.22,627,cash,04 Meadow Ridge Road,Machov,,Czech Republic,549 63,3357 Vidon Parkway,Linhó,11,Portugal,2710-144,6681353635,processing
628,628,628,8/21/2022,0.41,53,89.13,0.75,3825.03,628,credit card,44622 Farwell Way,Mataraben,,Indonesia,,065 Melrose Court,Jieshan,,China,,7014720716,processing
629,629,629,4/12/2021,17.17,61,179.06,0.61,5400.36,629,debit card,129 Kropf Park,Baojia,,China,,4556 Havey Pass,Huangjindong,,China,,5184981815,processing
630,630,630,8/8/2020,11.49,45,95.55,0.12,2202.83,630,debit card,0 Red Cloud Lane,Sel’tso,,Russia,241551,45 Fuller Pass,Kainantu,,Papua New Guinea,,3640896382,pending
631,631,631,8/1/2022,18.27,56,553.97,0.74,1372.23,631,debit card,9285 Garrison Court,Jiaojie,,China,,60370 Dakota Trail,Gambang,PHG,Malaysia,26340,6853011270,delivered
632,632,632,3/8/2022,5.88,28,243.26,0.1,2708.38,632,cash,617 Armistice Plaza,Beigang,,China,,60 Fieldstone Circle,Lacabamba,,Peru,,1218177361,delivered
633,633,633,12/3/2020,21.43,47,796.41,0.53,9733.19,633,debit card,3 Texas Court,Mabilang,,Philippines,2509,13767 Elka Alley,Gaohong,,China,,4968053151,shipped
634,634,634,9/4/2020,23.84,22,463.77,0.74,6867.86,634,debit card,454 Lillian Avenue,Zaoxi,,China,,67 Luster Place,Iiyama,,Japan,389-2253,2867415572,processing
635,635,635,4/28/2022,7.66,12,216.16,0.7,556.15,635,credit card,883 Alpine Terrace,Nanterre,A8,France,92024 CEDEX,2353 Corry Court,Tuen Mun,,Hong Kong,,8817051694,pending
636,636,636,12/21/2022,4.48,12,328.63,0.42,5398.99,636,debit card,47440 Butterfield Trail,Ban Phai,,Thailand,40110,38 Express Drive,Magatos,,Philippines,8113,1652256030,processing
637,637,637,9/1/2020,20.56,76,228.53,0.52,9026.8,637,credit card,13 Prentice Avenue,Bitanjuan,,Philippines,4408,98 Homewood Circle,Aracataca,,Colombia,472008,7555637071,delivered
638,638,638,10/11/2020,16.15,51,201.04,0.5,5616.84,638,credit card,498 Dawn Place,Đạ Tẻh,,Vietnam,,5041 Anthes Place,Jahrom,,Iran,,7636394544,delivered
639,639,639,10/28/2021,16.92,52,437.09,0.28,2470.41,639,cash,3 Eastwood Street,Margen,,Philippines,2416,75 Golden Leaf Trail,Hukeng,,China,,6959491495,delivered
640,640,640,3/16/2021,12.99,25,182.89,0.77,3072.24,640,debit card,49851 Autumn Leaf Center,Illushi,,Nigeria,,0700 American Junction,Cabitan,,Philippines,1811,5920970396,shipped
641,641,641,6/28/2022,16.07,69,701.23,0.11,9555.08,641,credit card,339 Hoard Park,Ćuprija,,Serbia,,948 Sundown Pass,San Pablo,,Philippines,7031,2352443311,processing
642,642,642,11/26/2022,0.9,30,621.45,0.7,5334.81,642,credit card,7959 Heath Lane,Lampa,,Indonesia,,49125 Arapahoe Plaza,Pushchino,,Russia,142263,2332000466,shipped
643,643,643,6/4/2020,5.61,60,34.31,0.64,6962.82,643,debit card,983 Ilene Park,Město Albrechtice,,Czech Republic,793 95,90 Summerview Road,Gò Quao,,Vietnam,,8125428034,processing
644,644,644,12/30/2020,21.81,53,735.53,0.11,5607.16,644,credit card,88 Arkansas Crossing,Schifflange,,Luxembourg,L-3883,8 Village Green Terrace,Palue,,Indonesia,,2737750688,delivered
645,645,645,11/19/2021,3.32,48,722.76,0.92,3059.66,645,debit card,4 Claremont Terrace,Hetian,,China,,6725 Pawling Street,Ngã Bảy,,Vietnam,,1168034669,delivered
646,646,646,2/16/2020,23.82,12,599.71,0.43,1233.65,646,cash,543 Arkansas Avenue,Błonie,,Poland,05-870,206 Washington Street,Chojna,,Poland,74-500,8878655956,shipped
647,647,647,12/5/2021,11.52,27,396.37,0.12,361.05,647,cash,0 Nelson Pass,Wenshang,,China,,071 Fallview Trail,Perbaungan,,Indonesia,,4492962740,shipped
648,648,648,11/20/2021,16.09,90,150.81,0.12,2127.26,648,debit card,5 Alpine Parkway,Villa Las Rosas,,Argentina,5875,0 Cottonwood Crossing,Dourbali,,Chad,,2388440953,processing
649,649,649,9/29/2021,2.75,74,344.63,0.52,2273.03,649,cash,0058 Morrow Pass,Las Mercedes,,Venezuela,,59 Burrows Hill,Bungoma,,Kenya,,2302799544,delivered
650,650,650,1/29/2022,3.09,94,671.42,0.49,2925.45,650,debit card,3 Farragut Plaza,Kantharalak,,Thailand,33110,778 Almo Street,Triesenberg,,Liechtenstein,9497,9744515662,shipped
651,651,651,1/7/2022,10.85,11,868.79,0.57,6791.77,651,cash,21571 Transport Junction,Rosario de Lerma,,Argentina,4405,91 Bartillon Place,Baucau,,East Timor,,7653798354,delivered
652,652,652,1/19/2020,1.56,73,366.39,0.67,7693.47,652,credit card,75 Blue Bill Park Way,Póvoa do Valado,01,Portugal,3810-760,3016 Kropf Place,Waddān,,Libya,,9522937665,processing
653,653,653,5/16/2021,16.49,17,58.11,0.27,7277.57,653,cash,9808 Montana Road,Bor Tungge,,China,,94 West Plaza,Altay sumu,,Mongolia,,3737709340,delivered
654,654,654,1/15/2021,12.91,71,478.58,0.2,6008.87,654,debit card,02 Leroy Crossing,Mi’ersi,,China,,193 Reinke Circle,Shifan,,China,,5880747901,pending
655,655,655,6/16/2022,17.23,97,872.72,0.88,6487.6,655,credit card,703 Melby Court,Gonbad-e Kāvūs,,Iran,,66 Eggendart Circle,Kuripan,,Indonesia,,9557911251,delivered
656,656,656,10/26/2021,11.87,90,837.62,0.05,7363.48,656,credit card,5264 Straubel Hill,Jielong,,China,,299 Dapin Alley,Lanckorona,,Poland,34-143,1355828392,delivered
657,657,657,11/8/2020,17.42,52,813.97,0.77,9298.56,657,credit card,4 Dovetail Center,Torslanda,O,Sweden,423 55,27 Spaight Drive,Mananum,,Philippines,6118,8369602974,shipped
658,658,658,4/7/2021,21.89,8,429.56,0.02,6686.51,658,debit card,9 David Place,Santa Tecla,,El Salvador,,5274 Bartillon Avenue,Riverton,,New Zealand,9847,7845618151,pending
659,659,659,1/22/2020,21.36,68,22.74,0.03,5096.09,659,credit card,68059 Arapahoe Trail,Djohong,,Cameroon,,2 Jay Drive,Besançon,A6,France,25057 CEDEX,5264845493,delivered
660,660,660,10/3/2021,9.07,79,455.12,1.0,6478.29,660,debit card,52091 Express Drive,Sanhe,,China,,9578 Maple Wood Lane,Tampa,FL,United States,33647,4140670879,shipped
661,661,661,6/28/2022,0.2,29,522.52,0.19,3289.99,661,cash,245 Twin Pines Circle,Jiangzao,,China,,114 Logan Parkway,Jiamaying,,China,,3557284833,delivered
662,662,662,5/17/2022,6.43,96,750.09,0.46,6714.23,662,cash,0449 Maple Wood Lane,Arganil,06,Portugal,3300-043,0198 Carpenter Trail,Cañete,,Chile,,7774281877,pending
663,663,663,7/12/2021,10.48,8,998.74,0.34,6836.55,663,credit card,7840 Judy Junction,Bryan,TX,United States,77806,2106 Loomis Pass,Humen,,China,,3573201494,processing
664,664,664,2/25/2022,0.03,47,422.28,0.54,8106.92,664,debit card,30783 Grim Center,Seririt,,Indonesia,,42 Lerdahl Place,Šardice,,Czech Republic,696 13,9565028538,shipped
665,665,665,9/4/2022,4.34,31,442.6,0.67,8449.24,665,cash,35 Dahle Point,Agboville,,Ivory Coast,,9 West Point,Elverum,04,Norway,2418,8294781814,shipped
666,666,666,5/16/2020,5.04,100,255.51,0.07,7240.73,666,cash,2 Continental Drive,Grecheskoye,,Russia,357247,6726 Kennedy Park,Picungbera,,Indonesia,,3817885376,pending
667,667,667,12/11/2021,22.68,27,594.71,0.0,9576.17,667,debit card,234 Anderson Junction,Vlachovo Březí,,Czech Republic,384 22,409 Schlimgen Trail,Longzui,,China,,7043980151,shipped
668,668,668,7/24/2020,15.24,86,485.57,0.14,9697.43,668,cash,5 Florence Plaza,Arnhem,03,Netherlands,6814,30 Carberry Street,Guebwiller,C1,France,68504 CEDEX,4594452073,pending
669,669,669,7/16/2021,19.07,44,927.33,0.64,9990.46,669,debit card,5 Vermont Road,Yangsa,,South Korea,,2772 Village Parkway,Adar,,Morocco,,5339853726,processing
670,670,670,10/28/2020,7.66,33,707.26,0.62,1316.95,670,debit card,959 Anthes Point,Wum,,Cameroon,,34211 Rigney Point,Beregovoy,,Russia,644905,1069073560,processing
671,671,671,9/14/2020,14.37,95,223.68,0.36,7512.2,671,cash,1550 Sunnyside Drive,Winneba,,Ghana,,41 Commercial Crossing,Wola Jachowa,,Poland,01-943,8549597081,delivered
672,672,672,4/20/2022,1.74,5,873.12,0.96,8651.16,672,credit card,803 Cherokee Circle,Sawoi,,Indonesia,,0586 Transport Plaza,Dofa,,Indonesia,,7488175803,delivered
673,673,673,6/17/2020,12.25,32,143.14,0.87,1248.82,673,cash,2 Columbus Lane,Cibodas,,Indonesia,,4347 Tennyson Lane,Al Manzilah,,Egypt,,4946146749,delivered
674,674,674,9/14/2020,23.94,66,335.78,0.94,903.71,674,credit card,08 Towne Park,Telsen,,Argentina,9121,19769 Reinke Lane,Hamburg Sankt Pauli,HH,Germany,20459,5129663491,delivered
675,675,675,3/14/2021,12.36,2,818.59,0.38,7027.65,675,cash,969 Transport Street,eSikhawini,,South Africa,3887,830 Center Road,Dagang,,China,,1762446847,processing
676,676,676,5/13/2020,11.75,13,618.85,0.83,8414.69,676,credit card,64034 Lake View Circle,Wuhu,,China,,5 Lien Court,Radojevo,,Serbia,,1627446006,processing
677,677,677,3/25/2021,19.35,30,823.24,0.13,4365.27,677,debit card,8141 Menomonie Plaza,Guanshui,,China,,71398 Charing Cross Avenue,Atlanta,GA,United States,30328,3326816202,processing
678,678,678,8/31/2021,20.32,16,117.88,0.21,9819.76,678,debit card,93623 Walton Terrace,Dishnā,,Egypt,,213 Leroy Plaza,Kyzyl-Kyya,,Kyrgyzstan,,3022367960,pending
679,679,679,3/5/2020,3.84,69,36.18,0.58,9288.0,679,credit card,86 Texas Terrace,Água Preta,,Brazil,55550-000,52358 Becker Avenue,Tuqiao,,China,,7817916087,delivered
680,680,680,9/12/2021,14.64,34,694.13,0.15,9566.08,680,debit card,0798 Fallview Hill,Jurak Lao’,,Indonesia,,61 Butternut Circle,Yazykovo,,Russia,453444,5804140575,pending
681,681,681,11/24/2020,18.61,18,946.16,0.04,8999.0,681,debit card,2 Monica Circle,Caijiazha,,China,,11072 4th Avenue,Cabalawan,,Philippines,6006,3235621253,shipped
682,682,682,12/23/2020,13.17,46,93.64,0.44,9030.05,682,debit card,5 Burrows Parkway,Tucurú,,Guatemala,16006,54903 Bunting Center,Vila Chã,13,Portugal,4485-518,3237622617,delivered
683,683,683,7/24/2021,1.14,62,905.19,0.47,7046.57,683,credit card,80508 Hoepker Court,Berbérati,,Central African Republic,,54690 Goodland Center,Kiikala,,Finland,25390,6822049120,shipped
684,684,684,7/3/2022,0.94,71,601.15,0.99,5347.21,684,credit card,72 Elmside Hill,Ouranoupolis,,Greece,,757 Red Cloud Hill,Jinze,,China,,5929118845,processing
685,685,685,7/16/2021,3.47,92,502.66,0.29,2631.13,685,debit card,79 Sutteridge Terrace,Cikubang,,Indonesia,,88775 Paget Place,Mandeni,,South Africa,4492,7152957274,shipped
686,686,686,11/2/2022,11.73,54,352.49,0.89,3077.81,686,cash,218 Grayhawk Place,Tópaga,,Colombia,152047,635 Springs Hill,Kananya,,Philippines,9411,2130443237,delivered
687,687,687,2/24/2021,9.31,49,238.12,0.92,9244.62,687,cash,79114 Bunker Hill Park,Sydney,NSW,Australia,1140,687 Macpherson Park,Maclear,,South Africa,5483,6210789833,shipped
688,688,688,1/2/2020,13.39,70,582.14,0.37,4502.52,688,debit card,620 Hollow Ridge Plaza,Trinaterra,13,Portugal,4745-375,89063 Dottie Point,Oviedo,,Dominican Republic,11807,2650430493,pending
689,689,689,5/1/2020,21.08,21,924.76,0.21,9277.62,689,debit card,4783 Memorial Plaza,San Rafael Petzal,,Guatemala,13028,8 Clyde Gallagher Road,Rawaglagah,,Indonesia,,9900482248,delivered
690,690,690,5/14/2020,15.55,54,294.2,0.59,7503.04,690,cash,92155 Eastwood Junction,Mysove,,Ukraine,,20 Kinsman Alley,Esperanza,,Philippines,8513,4936376075,shipped
691,691,691,7/1/2022,3.27,85,632.79,0.24,47.66,691,credit card,4 John Wall Way,Uzda,,Belarus,,5 Mendota Road,Varėna,,Lithuania,65075,3544724875,delivered
692,692,692,3/10/2021,1.81,97,494.31,0.95,2747.78,692,cash,1130 Monument Trail,Runka,,Nigeria,,437 Shopko Park,Javānrūd,,Iran,,9179966443,processing
693,693,693,7/2/2020,7.92,92,619.0,0.82,4369.5,693,debit card,471 Bartelt Pass,Kemiri,,Indonesia,,882 Fremont Trail,Tobruk,,Libya,,2927082419,processing
694,694,694,1/10/2022,22.93,22,392.58,0.83,3355.75,694,cash,426 Loomis Lane,Guidong Chengguanzhen,,China,,6 Tomscot Road,Nezamyslice,,Czech Republic,798 26,2109200187,processing
695,695,695,4/30/2021,12.76,56,9.74,0.76,40.07,695,cash,3 Express Trail,Örnsköldsvik,Y,Sweden,891 41,7 South Parkway,Kedungtuban,,Indonesia,,2046948839,shipped
696,696,696,4/27/2021,9.27,70,449.85,0.02,4567.54,696,debit card,807 Harbort Junction,Guagua,,Philippines,2003,6675 Sugar Plaza,Stockholm,AB,Sweden,117 43,9147026083,processing
697,697,697,5/16/2020,13.97,61,17.57,0.47,8179.91,697,debit card,821 Cody Street,La Esmeralda,,Venezuela,,65 Kim Terrace,Huitán,,Guatemala,09015,2072868103,processing
698,698,698,8/18/2021,9.76,13,294.73,0.17,7915.97,698,cash,605 Buell Trail,Catende,,Brazil,55400-000,34128 Clove Trail,Petropavlovka,,Russia,626125,3421512208,shipped
699,699,699,12/10/2022,8.56,48,765.32,0.81,8935.05,699,debit card,90478 Hooker Way,Karangpari,,Indonesia,,64269 West Street,Riangbao,,Indonesia,,1114843076,shipped
700,700,700,7/12/2022,9.6,79,114.85,0.39,8540.86,700,debit card,8040 Warner Avenue,Châteaudun,A3,France,28205 CEDEX,2276 Onsgard Hill,Ilama,,Honduras,,8793827108,delivered
701,701,701,6/27/2022,2.69,20,127.56,0.02,8068.68,701,debit card,642 Mallard Parkway,Guangdu,,China,,16947 Goodland Point,Dhidhdhoo,,Maldives,,1656024268,processing
702,702,702,6/17/2022,22.28,44,437.37,0.48,5560.56,702,credit card,3552 Sunbrook Junction,Kubangkondanglapangan,,Indonesia,,81700 Myrtle Plaza,Timpas,,Philippines,5805,9601040364,shipped
703,703,703,5/27/2021,17.78,93,430.57,0.88,6791.94,703,debit card,7342 Fordem Drive,Smålandsstenar,F,Sweden,333 24,205 Gina Trail,Myślenice,,Poland,32-400,2246240326,delivered
704,704,704,7/28/2020,10.65,92,636.73,0.28,8070.58,704,debit card,095 Dixon Trail,Aserrí,,Costa Rica,10601,39 Portage Center,San Francisco,CA,United States,94154,2108996301,delivered
705,705,705,6/8/2020,0.97,42,449.22,0.42,1112.22,705,cash,235 Marquette Pass,Conqueiros,10,Portugal,2425-823,171 American Ash Trail,Tsybli,,Ukraine,,4159139041,pending
706,706,706,10/15/2020,9.96,13,294.42,0.38,2615.37,706,credit card,1966 Clarendon Way,Albrechtice,,Czech Republic,735 43,28 Oxford Plaza,Arroio do Meio,,Brazil,95940-000,8347976977,processing
707,707,707,4/26/2021,23.58,20,408.16,0.97,8815.93,707,cash,710 Graedel Alley,Casal,13,Portugal,4600-757,610 Prairie Rose Plaza,Luohuang,,China,,6984538892,processing
708,708,708,10/6/2020,17.53,43,588.14,0.03,2349.04,708,cash,409 International Junction,Chatou,,China,,8724 Roxbury Avenue,Lijia,,China,,3674777299,shipped
709,709,709,2/8/2022,21.75,90,744.32,0.78,7810.96,709,debit card,1 Talisman Way,Colombo,,Brazil,83400-000,3321 Milwaukee Center,Longhua,,China,,1844054418,delivered
710,710,710,7/28/2021,23.3,71,585.07,0.48,6959.41,710,cash,1 Pawling Road,Kathu,,Thailand,83120,53 Hintze Pass,Menuma,,Japan,360-0201,4899787104,pending
711,711,711,10/25/2021,0.07,29,899.31,0.21,606.61,711,credit card,0564 Columbus Point,Lazaro Cardenas,GRO,Mexico,40160,74 Farmco Crossing,Željezno Polje,,Bosnia and Herzegovina,,6844258603,processing
712,712,712,12/8/2020,7.05,62,849.84,0.53,4303.97,712,cash,16167 Hayes Center,Shardara,,Kazakhstan,,81 Dunning Plaza,Azua,,Dominican Republic,10607,1789442803,processing
713,713,713,1/25/2021,17.78,40,673.58,0.99,3681.4,713,credit card,78458 Monterey Court,El Benque,,Honduras,,54380 Trailsway Junction,Cardona,,Philippines,1950,5869788069,processing
